"...1","id","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","accommodates","bedrooms","beds","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_60","availability_365","number_of_reviews","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","calculated_host_listings_count","reviews_per_month","n_days_last_review","n_character_in_desription","n_days_host_since","n_characters_in_host_about","n_host_verifications","classes_property_type","bathrooms_type","bathroom_number","n_amenities","amenities_Wifi","amenities_Backyard","amenities_TV","amenities_Washer","amenities_Dishwasher","amenities_AC","amenities_Breakfast","price_new","price_per_accomate","lasso_rating"
114,60611,100,95,1,4,1,1,"Manhattan",2,1,1,30,1125,1,2,2,191,4.84,4.95,4.97,4.98,4.6,4.8,4,1.54,92,1000,3972,1597,4,3,2,1,24,1,0,1,0,0,1,0,68,34,0.248788739293043
115,60666,82,63,0,5,1,1,"Manhattan",2,1,2,3,30,1,31,61,216,4.74,4.67,4.68,4.71,4.44,4.63,2,1.8,330,1000,4015,263,6,2,2,1.5,54,1,0,1,0,0,1,0,140,70,-0.360479319949779
116,60680,100,100,1,2,1,1,"Manhattan",6,1,2,30,1125,1,12,307,163,4.68,4.37,4.81,4.84,4.83,4.42,2,1.44,315,1000,3971,511,7,3,2,1,38,1,0,0,0,0,1,0,125,20.8333333333333,-0.554418863688306
117,60794,90,79,0,1,1,1,"Manhattan",6,3,3,30,1125,1,0,0,4,5,4.75,4.5,5,5,5,1,0.03,1501,1000,3971,531,6,3,2,1,13,1,0,1,0,0,1,0,211,35.1666666666667,0.429316761530587
118,61509,90,79,0,1,1,0,"Manhattan",3,1,0,200,730,1,0,0,92,4.43,4.05,4.53,4.52,4.84,4.41,1,0.78,947,1000,4481,46,4,3,2,1,17,1,0,1,1,0,1,0,110,36.6666666666667,-1.40529807496443
119,62427,100,100,0,1,1,1,"Manhattan",2,1,1,30,69,1,50,170,61,4.85,4.88,4.75,4.97,4.98,4.78,1,0.54,708,1000,3962,33,6,3,2,1,13,1,0,1,0,0,0,0,130,65,0.20761517946436
120,62452,17,73,0,5,1,1,"Staten Island",2,1,1,30,365,1,40,345,213,4.64,4.36,4.71,4.63,4.09,4.57,5,1.87,527,999,3962,394,5,2,1,1,28,1,1,1,0,0,1,0,30,15,-1.02618251688695
121,62461,17,73,0,5,1,1,"Staten Island",2,1,1,30,365,1,15,320,172,4.61,4.33,4.78,4.6,4.16,4.54,5,1.64,424,1000,3962,394,5,2,1,1,24,1,0,1,0,0,1,0,30,15,-1.0633913373509
122,62468,50,0,0,1,1,0,"Manhattan",2,1,1,30,60,1,60,365,30,4.62,4.41,4.93,4.9,4.86,4.72,1,0.24,1150,606,3962,24,3,3,2,1,30,1,0,1,1,1,1,0,170,85,-0.646990656891721
123,62787,17,73,0,5,1,1,"Staten Island",2,1,1,30,365,1,0,277,202,4.62,4.37,4.7,4.65,4.05,4.61,5,1.8,392,1000,3962,394,5,2,1,1,25,1,1,1,0,0,1,0,30,15,-0.998349127818173
124,62891,70,38,0,0,1,1,"Manhattan",3,1,2,4,365,1,0,64,201,4.57,3.96,4.47,4.21,4.75,4.37,2,1.6,77,1000,3960,526,4,3,2,1,19,0,1,0,0,1,1,0,127,42.3333333333333,-1.54477371228649
125,62903,100,25,1,2,1,1,"Manhattan",2,1,1,30,62,1,21,22,68,4.85,4.75,4.84,4.89,4.91,4.78,1,0.8,689,1000,3960,24,7,3,2,1,30,1,0,1,1,1,1,0,205,102.5,0.169328414731479
126,62925,100,83,0,3,1,1,"Brooklyn",4,2,2,3,90,1,6,285,140,4.83,4.69,4.92,4.9,4.85,4.69,3,1.73,94,1000,3960,120,4,3,2,2,15,1,0,1,1,0,1,0,285,71.25,0.0256431952537827
127,63320,17,73,0,5,1,1,"Staten Island",2,1,0,30,365,1,0,247,251,4.62,4.3,4.78,4.71,4.04,4.51,5,2.1,331,999,3962,394,5,2,1,1,18,1,0,1,0,0,1,0,30,15,-1.0021900914482
128,63610,100,76,1,11,1,0,"Bronx",2,1,1,2,1125,1,42,347,46,4.89,4.85,4.93,4.96,4.7,4.67,8,1.2,70,1000,3956,1068,5,3,2,1,36,1,0,1,0,0,1,0,99,49.5,0.123798755661542
129,63657,90,79,0,2,1,1,"Brooklyn",2,1,1,30,1125,1,0,0,268,4.64,4.76,4.9,4.88,4.23,4.59,2,2.23,666,1000,4096,329,6,3,2,1,27,1,0,1,1,0,1,0,135,67.5,-0.480938177627698
130,63693,70,38,0,0,1,1,"Manhattan",4,2,2,7,365,1,1,282,153,4.39,3.81,4.46,4.36,4.64,4.23,2,1.37,648,1000,3960,526,4,3,2,2,8,1,0,0,0,0,1,0,390,97.5,-1.90747885209275
131,64000,82,20,0,6,1,1,"Brooklyn",1,1,3,31,1125,1,31,336,14,4.92,4.69,4.75,4.92,4.67,4.5,5,0.2,1099,1000,3954,8,8,2,1,1,4,0,0,0,0,0,0,0,48,48,0.101520344157278
132,64107,90,79,1,1,1,1,"Brooklyn",2,1,0,3,1125,1,0,187,308,4.81,4.83,4.89,4.89,4.41,4.72,1,2.54,640,1000,3953,1107,5,2,1,1,18,1,0,0,0,0,1,0,100,50,0.0955489339429475
133,64314,90,79,0,1,1,1,"Brooklyn",2,1,1,30,1125,1,59,364,45,4.91,4.91,4.87,4.76,4.4,4.8,1,0.37,590,1000,3952,33,8,2,2,1,6,1,0,1,0,0,0,0,75,37.5,-0.00110099502908975
134,64365,90,79,0,2,1,0,"Brooklyn",3,1,1,30,365,1,2,307,244,4.77,4.8,4.82,4.72,4.51,4.78,2,6.2,651,913,3952,26,5,2,2,1,6,1,0,1,0,0,1,0,60,20,-0.176605834020937
135,64837,100,72,0,2,1,0,"Manhattan",2,1,1,7,1125,1,5,35,219,4.71,4.18,4.77,4.86,4.8,4.59,2,2.25,65,1000,4368,233,4,2,1,1,24,1,0,1,0,0,1,0,50,25,-0.333782992681644
136,65268,90,79,0,1,1,0,"Brooklyn",3,2,2,5,30,1,0,200,63,4.94,4.97,4.94,4.98,4.37,4.77,1,0.87,1166,1000,3947,142,3,2,2,1.5,12,1,0,1,0,0,1,0,75,25,0.381103285952906
137,65615,90,100,1,1,1,1,"Brooklyn",2,1,1,10,1125,1,0,0,56,4.86,4.84,4.91,4.96,4.79,4.64,1,0.96,394,1000,3945,33,4,3,2,1,8,1,0,0,0,0,1,0,85,42.5,0.280317562573604
138,65660,100,80,0,0,1,1,"Brooklyn",3,1,1,30,90,1,0,107,158,4.55,4.58,4.62,4.85,4.66,4.53,1,2.32,363,1000,3945,94,5,3,2,1,18,1,0,0,0,0,1,0,102,34,-0.73585221767681
139,65813,90,79,0,1,1,1,"Manhattan",1,1,1,3,14,1,0,215,20,4.89,4.89,5,5,4.8,4.9,1,0.44,1006,1000,3943,205,7,2,1,1,27,1,0,0,0,0,1,1,75,75,0.51193345813728
140,66008,100,0,1,1,1,0,"Brooklyn",4,2,2,30,90,1,0,215,68,4.96,4.99,4.97,4.99,4.97,4.73,1,0.6,561,514,3942,16,3,3,2,1,26,1,0,1,1,0,1,0,190,47.5,0.690970918554004
141,66251,90,93,1,2,1,1,"Manhattan",2,1,1,3,60,1,25,43,109,4.94,4.76,4.77,4.92,4.93,4.78,1,1.76,82,974,3940,156,8,3,2,1,37,1,0,0,0,1,1,0,368,184,0.294262119302308
142,66275,100,71,1,3,1,1,"Manhattan",5,2,3,1,1125,1,57,362,147,4.92,4.73,4.95,4.98,4.93,4.71,3,2.06,64,1000,3951,478,6,3,2,1,33,1,0,1,1,0,1,0,355,71,0.245369015877744
143,66718,100,100,0,1,1,1,"Manhattan",5,2,2,30,1125,1,1,306,213,4.61,4.33,4.79,4.83,4.35,4.46,1,1.97,156,999,4143,124,8,3,2,1,29,1,0,0,0,0,0,0,76,15.2,-0.922154166430155
144,66741,100,100,0,2,1,1,"Brooklyn",4,1,0,30,360,1,1,297,250,4.88,4.9,4.94,4.9,4.97,4.76,2,2.45,582,1000,3935,122,9,3,2,1,37,1,1,1,0,1,1,0,150,37.5,0.279666285295577
145,66974,100,90,1,2,1,1,"Brooklyn",3,1,1,2,1125,1,11,262,132,4.96,4.98,4.99,4.98,4.95,4.88,2,1.6,83,1000,3933,106,4,3,2,1,32,1,1,1,1,1,1,0,200,66.6666666666667,0.553992900348126
146,67288,100,92,1,1,1,1,"Manhattan",2,1,2,27,1045,1,7,281,35,4.91,4.74,5,5,4.68,4.74,1,0.48,74,999,4205,64,6,3,2,1.5,34,1,0,1,1,1,1,0,115,57.5,0.162198686523865
147,67299,100,86,1,1,1,1,"Brooklyn",4,1,2,30,89,1,0,2,69,4.88,4.93,4.99,5,4.93,4.82,1,1.08,80,1000,3932,260,4,3,2,1,31,1,0,0,0,0,1,0,85,21.25,0.485127781332896
148,67397,90,79,1,1,1,1,"Manhattan",2,1,1,30,200,1,0,35,105,4.75,4.82,4.96,4.99,4.67,4.73,1,0.88,643,1000,3929,1497,7,2,1,1,30,1,0,1,1,0,1,1,122,61,0.293573202855204
149,68735,80,0,0,1,1,1,"Manhattan",2,1,1,30,200,1,57,362,33,4.97,4.97,5,4.9,4.97,4.81,1,0.29,683,1000,3920,0,5,3,2,1,28,1,0,1,1,1,1,0,199,99.5,0.352877754918984
150,68900,83,0,0,1,1,1,"Brooklyn",2,1,1,30,30,1,5,280,7,4.86,4.57,4.86,4.86,4.86,4.86,1,0.08,709,319,3919,477,5,2,2,1,10,1,0,0,0,0,1,0,90,45,0.0411815635219426
151,68974,100,90,1,2,1,1,"Manhattan",6,3,3,3,60,1,11,243,220,4.87,4.88,4.83,4.87,4.77,4.63,1,1.73,78,1000,3983,375,7,3,2,1,40,1,0,1,1,1,1,0,595,99.1666666666667,0.136259259414741
152,69894,80,93,0,2,1,1,"Manhattan",2,1,1,30,120,1,4,4,56,4.85,4.47,4.91,4.93,4.96,4.76,1,0.66,95,1000,3912,1255,10,3,2,1,23,1,0,0,0,0,1,0,150,75,0.0478225845244852
153,69921,100,82,0,1,1,1,"Brooklyn",2,1,1,3,150,1,42,347,58,4.83,4.65,4.72,4.83,4.61,4.7,1,0.78,88,999,4114,148,5,2,1,1,9,1,0,0,0,0,1,1,83,41.5,-0.164297380637081
154,71248,70,80,1,1,1,1,"Manhattan",2,1,1,25,1125,1,0,115,53,4.79,4.54,4.94,4.94,4.77,4.79,2,1.46,126,1000,3904,351,5,3,2,1,31,1,0,0,1,0,1,0,135,67.5,-0.0809466588918507
155,71366,90,53,0,2,1,1,"Manhattan",2,1,1,30,365,1,0,71,43,4.9,4.83,4.95,4.88,4.95,4.73,1,0.86,93,1000,3903,338,7,3,2,1,38,1,0,1,1,0,1,0,200,100,0.331823641579664
156,71812,100,100,0,2,1,1,"Bronx",2,1,1,30,1125,1,0,124,10,4.9,4.9,4.9,4.9,4.9,4.9,2,0.52,155,850,3900,17,5,3,2,1,29,1,0,1,1,1,1,0,90,45,0.258152993782936
157,72190,90,79,0,1,1,1,"Manhattan",2,1,0,30,90,1,0,0,37,4.72,4.14,4.86,4.83,4.97,4.71,1,0.49,1157,1000,3898,324,9,3,2,1,15,1,0,1,0,0,1,0,110,55,-0.450920043196338
158,74240,90,79,0,2,1,1,"Brooklyn",2,1,1,4,1125,1,14,136,76,4.64,4.41,4.78,4.78,4.91,4.39,1,1.19,64,999,3886,446,5,3,2,1,33,1,1,0,1,1,1,0,132,66,-0.58677357606733
159,74680,90,79,0,1,1,1,"Queens",3,1,2,7,1125,1,35,340,225,4.77,4.61,4.9,4.91,4.31,4.66,1,2.59,407,1000,4004,0,6,3,2,1,41,1,0,1,0,0,1,0,119,39.6666666666667,-0.49987194922763
160,74821,100,0,0,0,0,0,"Manhattan",5,2,2,30,90,1,57,87,47,4.81,4.36,4.77,4.83,4.51,4.68,1,0.49,1126,1000,3883,34,4,3,2,1,17,1,0,1,0,0,1,0,149,29.8,-0.35282932760698
161,75635,75,20,1,1,1,1,"Manhattan",3,1,2,30,1125,1,2,307,322,4.81,4.82,4.86,4.87,4.64,4.77,1,2.61,298,999,3879,257,7,3,2,1,35,1,0,1,0,0,1,0,150,50,-0.0102778967967126
162,77765,100,97,1,27,1,1,"Brooklyn",2,1,1,30,365,1,59,364,38,4.97,4.95,5,4.89,4.41,4.78,27,0.97,745,501,3870,85,6,2,2,1,23,1,0,1,1,0,1,0,263,131.5,0.207861254071503
163,80493,100,27,1,1,1,1,"Manhattan",2,1,2,2,60,1,0,198,197,4.44,3.9,4.83,4.76,4.84,4.44,1,1.78,422,1000,3861,441,4,2,1,1.5,17,1,0,1,1,0,1,0,70,35,-0.982804244966248
164,80700,100,97,1,27,1,1,"Brooklyn",4,1,2,30,365,1,0,246,7,5,4.67,4.83,4.83,3.67,4.83,27,0.06,864,548,3870,85,6,2,2,1,22,1,0,1,1,0,1,0,349,87.25,-0.328299502989661
165,80924,90,0,0,2,1,1,"Brooklyn",5,3,5,30,1125,1,0,125,37,4.77,4.58,4.89,4.83,4.97,4.8,2,0.61,619,1000,3859,631,8,3,2,1.5,12,1,0,1,1,0,1,0,69,13.8,-0.00932623195905203
166,82549,90,85,1,2,1,1,"Brooklyn",1,1,1,13.2,365,1,29,29,67,4.82,4.63,4.84,4.85,4.9,4.69,2,0.67,666,915,3854,451,6,2,1,1,19,1,0,1,0,0,1,0,100,100,0.211326403137131
167,82550,90,85,1,2,1,1,"Brooklyn",4,2,2,30,60,1,0,30,99,4.8,4.66,4.93,4.93,4.95,4.65,2,1.67,126,1000,3854,451,6,3,2,1,23,1,0,1,0,0,1,0,200,50,0.149776387807754
168,82638,80,34,0,1,1,0,"Manhattan",2,1,1,30,35,1,33,331,271,4.89,4.7,4.88,4.93,4.83,4.67,1,2.32,140,1000,3853,231,3,3,2,1,26,1,0,1,0,0,1,0,135,67.5,0.0814390266484209
169,82928,100,100,1,1,1,0,"Brooklyn",5,2,3,30,365,1,2,228,72,4.94,4.92,4.94,4.94,4.92,4.92,1,1.13,108,570,3852,0,4,3,2,1,27,1,0,1,0,1,1,0,150,30,0.460164047444696
170,83243,100,0,0,1,1,1,"Brooklyn",3,1,0,30,60,1,32,337,250,4.58,4.41,4.79,4.82,4.17,4.44,1,2.28,603,1000,3851,345,6,3,2,1,22,1,1,0,0,0,1,0,75,25,-1.07746291791508
171,83446,100,0,0,1,1,1,"Brooklyn",3,2,3,30,200,1,8,69,6,5,4.8,5,4.8,4.8,4.8,1,0.05,775,1000,3850,79,5,3,2,1,23,1,1,0,1,1,1,0,150,50,0.365862205245871
172,83847,90,79,0,1,1,1,"Manhattan",2,1,1,30,90,1,0,0,44,4.93,4.78,4.85,4.98,4.76,4.59,1,0.35,575,728,3874,54,5,3,2,1,23,1,0,1,0,0,1,0,229,114.5,0.279215853465538
173,84010,100,97,1,27,1,1,"Brooklyn",2,1,1,30,365,1,0,246,16,5,5,4.94,4.81,4.81,4.81,27,0.13,746,249,3870,85,6,2,2,1,23,1,0,1,1,0,1,0,179,89.5,0.557790678140075
174,89205,100,80,1,1,1,0,"Manhattan",2,1,3,30,180,1,13,148,42,4.8,4.44,4.63,4.78,4.85,4.59,1,0.35,289,1000,4013,522,3,3,2,1,32,1,0,1,0,0,1,0,120,60,-0.312392776433602
175,89621,100,100,0,3,1,1,"Brooklyn",4,2,2,30,365,1,23,328,238,4.57,4.69,4.73,4.62,4.26,4.45,2,2.02,624,1000,4061,133,6,3,2,1,40,1,0,1,0,0,1,0,150,37.5,-1.02879847967739
176,93313,100,98,1,2,1,1,"Brooklyn",5,2,4,2,1125,1,22,310,106,4.88,4.8,4.93,4.92,4.51,4.65,2,1.22,144,1000,4469,324,5,3,2,1,23,1,0,1,0,0,1,0,129,25.8,-0.00423875279927816
177,94035,100,84,0,2,1,1,"Queens",2,1,1,1.3,90,1,0,216,51,4.92,4.9,4.84,4.94,4.84,4.9,2,1.47,658,1000,4416,107,5,2,1,1,28,1,0,1,0,0,1,0,76,38,0.448842054365934
178,94209,100,91,1,2,1,1,"Brooklyn",4,1,2,1,1125,1,0,89,10,4.9,4.9,5,5,4.8,4.8,1,3.9,99,1000,3828,50,5,3,2,1,40,1,0,1,0,0,0,0,101,25.25,0.452240870754041
179,94477,90,25,1,1,1,0,"Brooklyn",6,2,3,2,1125,1,0,0,400,4.87,4.52,4.9,4.86,4.41,4.74,1,3.3,568,1000,3838,427,5,3,2,1,38,1,0,1,0,0,1,0,127,21.1666666666667,-0.0211481435380422
180,94783,100,100,1,1,1,1,"Brooklyn",2,1,1,6,1125,1,4,280,117,4.83,4.79,4.83,4.96,4.51,4.69,1,1.15,181,1000,3841,223,6,3,2,1.5,21,1,0,1,0,0,1,0,129,64.5,-0.0550981671613835
181,95747,100,22,0,1,1,1,"Brooklyn",2,1,1,7,365,1,7,37,14,4.85,4.62,5,5,4.77,4.92,1,0.11,189,999,3826,174,5,3,2,1,15,1,0,1,1,1,1,0,140,70,0.0613546178013927
182,95883,100,20,0,1,1,1,"Brooklyn",6,2,4,6,30,1,0,215,5,5,4.8,5,5,4.6,4.6,1,0.08,1013,1000,3826,53,5,3,2,1,17,1,0,1,1,0,1,0,200,33.3333333333333,0.340282872964101
183,98663,100,79,0,1,1,1,"Manhattan",2,1,1,30,60,1,0,215,19,4.78,4.44,4.94,5,4.67,4.83,1,0.19,1211,1000,3821,16,9,3,2,1,20,1,0,1,1,0,1,0,130,65,-0.253848016653741
184,99085,100,89,1,2,1,1,"Brooklyn",2,1,1,30,90,1,0,183,22,4.95,4.73,4.91,5,5,4.82,1,0.26,87,661,3821,275,8,3,2,1,22,1,0,1,1,0,1,0,123,61.5,0.465369518639775
185,100002,100,100,1,1,1,1,"Manhattan",2,1,1,30,45,1,53,82,151,4.79,4.55,4.84,4.86,4.44,4.7,1,1.4,594,1000,3820,659,9,2,1,1,20,1,0,1,0,0,1,0,50,25,-0.149450060350607
186,100186,100,89,1,1,1,1,"Brooklyn",3,1,1,29.8,90,1,0,57,106,4.97,4.91,4.96,4.95,4.78,4.89,1,1.28,164,999,3819,70,8,3,2,1,37,1,0,1,1,1,1,0,130,43.3333333333333,0.498432739652838
187,100368,90,79,0,4,1,1,"Manhattan",2,1,1,30,270,1,3,279,35,4.82,4.68,4.88,4.91,5,4.67,1,0.29,126,1000,3819,336,8,3,2,1,33,1,0,1,0,1,1,0,222,111,-0.045955228246026
188,101053,100,100,0,1,1,1,"Brooklyn",4,3,3,30,151,1,0,0,38,4.81,4.48,4.97,4.97,4.52,4.58,1,0.3,622,1000,3817,179,6,2,2,2,50,1,0,0,0,1,0,0,120,30,-0.0160888137657339
189,102995,100,50,0,2,1,1,"Manhattan",3,1,3,30,30,1,2,2,45,4.61,4.45,4.76,4.76,4.88,4.42,1,0.68,1524,1000,4092,540,8,3,2,1,18,1,0,1,1,0,1,0,212,70.6666666666667,-0.543553195605636
190,103161,100,63,0,1,1,1,"Brooklyn",2,1,2,7,300,1,36,341,138,4.88,4.9,4.88,4.94,4.88,4.54,1,1.48,85,1000,3845,280,6,3,2,1,45,1,0,1,0,0,0,0,195,97.5,0.206407323506929
191,103311,100,97,1,27,1,1,"Brooklyn",6,2,3,3,365,1,0,246,9,4.71,4.86,4.57,4.57,3.57,4.57,27,0.07,1234,940,3870,85,6,2,2,1,22,1,0,1,1,0,1,0,599,99.8333333333333,-0.999018979631262
192,105469,0,0,0,1,1,1,"Queens",1,1,1,30,30,1,57,87,16,4.86,4.64,4.93,4.85,5,4.71,2,0.22,463,1000,3810,51,7,2,1,1,12,1,0,0,0,0,0,0,114,114,0.324204972297095
193,105790,90,79,0,2,1,1,"Manhattan",2,1,0,30,365,1,60,90,144,4.91,4.86,4.87,4.92,4.57,4.8,1,1.56,849,1000,3809,214,8,2,1,1,14,1,0,0,1,0,1,0,80,40,0.315860187914443
194,106363,100,90,1,3,1,1,"Manhattan",1,1,1,5,1125,1,0,271,422,4.82,4.76,4.93,4.92,4.63,4.84,2,3.71,66,998,3808,233,9,2,2,1.5,31,1,0,0,1,0,0,0,69,69,0.278676139582932
195,106647,100,52,1,1,1,1,"Brooklyn",4,2,2,7,60,1,3,22,106,4.91,4.77,4.89,4.9,4.78,4.81,1,0.99,82,1000,3808,112,8,3,2,1,40,1,0,1,1,1,1,0,145,36.25,0.298203166252509
196,107630,100,83,0,3,1,1,"Brooklyn",3,1,2,3,90,1,11,289,286,4.7,4.68,4.87,4.87,4.88,4.64,3,2.82,71,1000,3960,120,4,3,2,1,15,1,0,0,1,0,1,0,175,58.3333333333333,-0.253224775624086
197,107895,100,69,1,3,1,1,"Manhattan",2,1,1,90,360,1,1,217,61,4.71,4.76,4.55,4.69,4.79,4.62,1,0.61,261,999,3354,216,7,3,2,1,16,1,0,0,0,0,1,0,120,60,-0.405846622620922
198,110576,67,20,0,0,1,1,"Manhattan",3,2,2,45,300,1,32,337,53,4.63,4.6,4.78,4.83,4.83,4.59,1,0.45,395,1000,3802,855,5,2,1,1.5,15,1,0,1,0,0,1,0,180,60,-0.370079339940386
199,110739,100,88,1,6,1,1,"Manhattan",2,1,2,9,1125,1,10,267,66,4.92,4.78,4.95,4.98,4.92,4.89,1,0.56,86,999,3802,253,6,3,2,1,31,1,0,0,1,1,1,0,142,71,0.289415601791704
200,112435,0,0,0,2,1,1,"Brooklyn",2,1,1,30,30,1,60,365,177,4.7,4.74,4.78,4.71,4.85,4.68,2,2.07,668,1000,4088,121,8,2,2,1,5,1,0,1,0,0,1,0,95,47.5,-0.261708457667672
201,113265,90,79,0,2,1,0,"Brooklyn",2,1,1,30,730,1,48,353,270,4.86,4.83,4.86,4.8,4.51,4.82,2,2.49,601,880,3952,26,5,2,2,1,11,1,0,1,0,0,1,0,55,27.5,-0.00990381909397657
202,114123,100,100,0,3,1,1,"Brooklyn",6,3,3,364,365,1,56,308,34,4.39,3.93,4.61,4.89,4.64,4.26,3,0.4,632,1000,3799,204,6,3,2,2,21,1,1,1,1,1,1,0,235,39.1666666666667,-1.63212393132625
203,115535,0,0,0,1,1,1,"Manhattan",1,1,1,30,365,1,0,224,34,4.88,4.64,4.94,4.88,4.7,4.85,1,0.28,705,1000,3802,480,4,2,1,1,33,1,0,1,1,1,1,0,65,65,0.131748136794707
204,115748,60,32,0,1,1,1,"Queens",2,1,1,5,30,1,6,250,34,4.66,4.38,4.87,4.87,4.87,4.52,1,0.36,65,1000,3797,79,4,3,2,1,22,1,0,1,0,0,1,0,60,30,-0.541988570923564
205,116551,100,54,0,1,1,1,"Manhattan",4,1,2,30,730,1,2,92,171,4.64,4.39,4.79,4.62,4.3,4.54,1,1.43,305,1000,3830,0,6,3,2,1,27,1,1,1,1,0,1,0,68,17,-0.899022745764319
206,118061,100,100,1,1,1,1,"Brooklyn",2,2,2,30,1125,1,24,329,85,4.86,4.87,4.95,4.96,4.33,4.71,1,0.85,595,1000,3445,407,10,3,2,1,28,1,0,1,0,0,1,0,95,47.5,-0.0203094686119247
207,121687,50,100,0,1,1,1,"Brooklyn",6,2,0,30,1125,1,52,82,56,4.6,3.95,4.64,4.65,4.95,4.47,1,2.04,663,1000,4007,49,5,3,2,1,21,1,0,1,1,0,1,0,250,41.6666666666667,-1.06468388451056
208,123784,100,100,1,1,1,0,"Manhattan",3,1,2,3,1125,1,12,288,184,4.77,4.58,4.9,4.91,4.7,4.59,1,1.57,81,1000,3787,434,3,3,2,1,20,1,0,0,0,0,1,0,101,33.6666666666667,-0.208666424170913
209,125163,100,78,1,2,1,1,"Brooklyn",2,1,1,3,1125,1,0,0,48,4.94,4.87,4.91,4.91,4.72,4.91,2,0.69,63,1000,3786,287,6,2,2,1,23,1,0,1,0,0,1,0,100,50,0.518104729713138
210,126443,85,98,0,5,1,1,"Manhattan",9,2,4,2,28,1,20,244,451,4.19,4.37,4.55,4.43,4.77,4.27,3,3.73,64,1000,3784,221,8,3,2,2,30,1,0,1,0,0,1,0,349,38.7777777777778,-1.64625066024896
211,132516,97,97,1,4,1,1,"Queens",3,1,1,28.9,1125,1,5,194,43,4.84,4.95,5,4.95,4.77,4.63,3,1.21,77,1000,4239,163,6,3,2,1,33,1,1,1,1,0,1,0,110,36.6666666666667,0.290792491384095
212,133025,100,71,1,1,1,0,"Manhattan",1,1,0,29.9,60,1,3,158,140,4.84,4.76,4.81,4.77,4.96,4.83,1,2.18,156,918,3778,62,3,2,1,1,26,1,0,1,1,1,1,0,68,68,0.280562705818426
213,134934,90,79,0,1,1,1,"Brooklyn",2,1,1,5,1125,1,0,0,27,4.64,4.44,4.96,4.8,4.92,4.44,1,0.33,667,999,3778,450,6,3,2,1,24,1,1,1,1,1,1,0,250,125,-0.417441252937999
214,135393,90,79,1,2,1,1,"Brooklyn",2,1,1,30,90,1,50,170,290,4.69,4.66,4.85,4.93,4.33,4.7,2,2.39,574,1000,3775,359,5,2,1,1,50,1,0,0,1,1,1,0,55,27.5,-0.327765650936809
215,135465,100,95,1,2,1,1,"Brooklyn",3,1,1,3,365,1,11,280,110,4.9,4.71,4.96,4.94,4.96,4.67,1,1.18,85,1000,3775,284,5,3,2,1,15,1,0,0,1,1,1,0,170,56.6666666666667,0.202757817198629
216,136493,100,87,0,1,1,1,"Brooklyn",5,3,3,3,30,1,1,1,27,4.96,4.77,5,5,4.96,4.81,1,0.86,86,1000,3775,322,5,3,2,2.5,33,1,0,1,1,0,0,0,250,50,0.64561731462962
217,139624,100,50,0,1,1,1,"Brooklyn",2,1,1,30,365,1,16,16,79,4.66,4.22,4.47,4.55,4.22,4.23,1,0.79,337,1000,3771,32,5,3,2,1,19,1,0,0,0,0,1,0,60,30,-1.23945766847705
218,140133,100,71,1,1,1,1,"Brooklyn",4,1,3,30,180,1,0,286,172,4.9,4.91,4.94,4.95,4.96,4.84,1,1.42,459,999,3786,136,4,3,2,1,31,1,1,0,1,0,1,0,249,62.25,0.425976470007623
219,140973,100,100,0,1,1,1,"Manhattan",4,2,3,30,356,1,13,240,78,4.79,4.71,4.78,4.9,4.36,4.53,1,1.15,659,1000,3769,163,4,3,2,0.5,25,1,0,1,0,0,1,0,185,46.25,-0.420404914011899
220,141154,90,100,0,1,1,1,"Brooklyn",4,1,2,30,1125,1,2,307,263,4.91,4.74,4.92,4.87,4.83,4.81,1,2.91,572,1000,3769,573,5,3,2,1,32,1,0,1,0,0,1,0,100,25,0.117004105364848
221,141335,80,29,0,0,1,1,"Brooklyn",5,3,4,1,1125,1,45,350,37,4.38,4.32,4.65,4.57,4.86,4.24,1,0.33,108,1000,3769,16,6,3,2,2,5,1,0,0,1,0,1,0,900,180,-1.35259441343839
222,144087,100,95,1,4,1,1,"Manhattan",6,2,3,6,365,1,43,348,21,4.9,4.48,4.95,4.86,4.67,4.62,2,0.18,308,1000,3787,9,4,3,2,1,23,1,0,1,1,1,1,0,259,43.1666666666667,-0.232894886671066
223,148259,80,24,0,2,1,1,"Brooklyn",6,2,2,2,60,1,9,314,80,4.91,4.83,4.92,4.9,4.95,4.81,1,1.41,97,1000,3761,28,5,3,2,1,27,1,0,0,1,1,1,0,250,41.6666666666667,0.208630194119956
224,148825,100,76,1,4,1,1,"Manhattan",4,2,2,3,180,1,2,238,228,4.77,4.47,4.93,4.91,4.79,4.68,2,2.27,99,1000,3760,342,5,3,2,1,25,1,0,1,1,0,1,0,173,43.25,-0.166138648302734
225,150804,88,42,0,1,1,1,"Manhattan",5,2,3,4,1125,1,2,7,29,4.93,4.86,4.93,4.96,4.93,4.82,1,0.77,85,860,3758,606,6,3,2,2,25,1,0,1,1,1,1,0,250,50,0.482884915908154
226,150989,90,50,0,1,1,1,"Brooklyn",2,1,1,30,365,1,0,0,18,4.89,4.78,4.78,4.83,4.94,4.83,1,0.26,354,1000,3758,523,7,3,2,1,18,1,0,1,0,0,1,0,120,60,0.206149104137779
